generation,best,avg,std,worst
0,0.6500541711809318,0.6193211006098401,0.008648918513851297,0.5952380952380952
1,0.6554511688879178,0.631000533025639,0.00704219180091629,0.6221484861053505
2,0.672645739910314,0.6430152701312939,0.007843959826076751,0.6337135614702154
3,0.68259385665529,0.6557574982223972,0.0069824953545044866,0.6466910972192282
4,0.6912442396313364,0.6694644704669566,0.007787387272226098,0.6590509666080843
5,0.7037297677691766,0.6821447646537926,0.0067790235353134285,0.6730984967466906
6,0.7352941176470588,0.6919225898270898,0.0074209995171655675,0.6829046209879354
7,0.7352941176470588,0.7027630883972474,0.008363276436709928,0.6926806742091896
8,0.7433102081268582,0.7127600789987754,0.007573784498237535,0.7035647279549718
9,0.7433102081268582,0.7179676372114454,0.007181093456870484,0.7093875620714116
10,0.7447864945382323,0.7234336607891663,0.0068615227041235105,0.7144558228149559
11,0.7511266900350525,0.7284569479001601,0.0067980867557705564,0.7199424046076314
12,0.7651109410864575,0.7330502800915087,0.007253631499806902,0.7244626901714561
13,0.7651109410864575,0.7363404641633953,0.006585579628447324,0.727802037845706
14,0.7651109410864575,0.7395597729766767,0.006204159224818058,0.7318858258111735
15,0.7843137254901962,0.7431567426736315,0.007620443835020673,0.7351139426611124
16,0.7843137254901962,0.7462937894495186,0.0076048359014948734,0.7383706620723602
17,0.7843137254901962,0.7495494123343985,0.007402985212067281,0.7409236848604593
18,0.7843137254901962,0.7528384350676341,0.007551570191486971,0.7442322004465393
19,0.7843137254901962,0.7545614812988057,0.007025306920872962,0.7464543418760886
20,0.7843137254901962,0.7562661715420343,0.006694549365805497,0.7483162883512098
21,0.7880220646178093,0.7579726210909311,0.006785432681557956,0.7501875468867217
22,0.7880220646178093,0.7594946098505515,0.006544689971110099,0.7516913054372338
23,0.7880220646178093,0.7607625241045226,0.0063690699311159775,0.7533902561526872
24,0.7880220646178093,0.7617281609212463,0.006130247933284232,0.7547169811320754
25,0.7928118393234672,0.7629768177208966,0.006686599301499643,0.7556675062972292
26,0.7928118393234672,0.7640144098104114,0.006526575255874484,0.7571933366986371
27,0.7928118393234672,0.7648752199993202,0.006348102461492477,0.758150113722517
28,0.7928118393234672,0.7653755817600078,0.0062818752827019705,0.7587253414264037
29,0.7928118393234672,0.7660229036162376,0.006313470376123481,0.7593014426727411
30,0.7928118393234672,0.7668798370779311,0.0063958552314657986,0.7600709399543958
31,0.7928118393234672,0.7676290904285965,0.006202194373175568,0.7606490872210954
32,0.7928118393234672,0.7681981504746977,0.006145657948904015,0.76103500761035
33,0.7928118393234672,0.7688378673215456,0.005890479409557285,0.7620015240030479
34,0.7928118393234672,0.7691799550105506,0.005701518848047833,0.7623888182973316
35,0.7928118393234672,0.7696202752569852,0.005520884092288301,0.7627765064836002
36,0.7928118393234672,0.7700457858092429,0.0056508365021581495,0.7633587786259541
37,0.7928118393234672,0.770598978441503,0.005542224246130933,0.7643312101910827
38,0.7928118393234672,0.7707672661061774,0.005473796581399851,0.7649158592554819
39,0.7928118393234672,0.7713132233985064,0.00554929992068003,0.7653061224489797
40,0.7928118393234672,0.7714233490383188,0.00548405845637902,0.7653061224489797
41,0.7928118393234672,0.7717675451044012,0.005477594662502406,0.7656967840735069
42,0.7928118393234672,0.7722794438300278,0.005362106865968675,0.7660878447395302
43,0.7928118393234672,0.7725802054713347,0.005325821816224756,0.7664793050587635
44,0.7928118393234672,0.7727657334563901,0.0052872895744705195,0.7666751852798365
45,0.7928118393234672,0.7731610149179602,0.005212937768801126,0.7670672462285861
46,0.7928118393234672,0.7734494895405161,0.005097786358495495,0.7674597083653109
47,0.7928118393234672,0.7736631737143921,0.00504248808852649,0.7676560900716479
48,0.7928118393234672,0.7739695013872091,0.00504102173575747,0.7678525723061171
49,0.7928118393234672,0.7742591650222969,0.004967931016406524,0.7682458386683738
50,0.7928118393234672,0.7749110003651686,0.005041201568902642,0.7692307692307693
51,0.7928118393234672,0.7750890204123679,0.004951577364300061,0.7692307692307693
52,0.7928118393234672,0.7755187289963744,0.004869568703008774,0.7698229407236336
53,0.7928118393234672,0.7756371956736491,0.004803181413070355,0.7698229407236336
54,0.7928118393234672,0.776060815352617,0.004827984430083507,0.7700205338809035
55,0.7928118393234672,0.776521917727749,0.004919860730767189,0.7704160246533128
56,0.7928118393234672,0.7769737340791016,0.004787496021376667,0.7712082262210797
57,0.7928118393234672,0.7773013818889174,0.00466569665146502,0.771604938271605
58,0.7938608097380259,0.7777572521568795,0.004706820282120488,0.7718034473887317
59,0.801068090787717,0.7781496540668508,0.004962132058652184,0.7722007722007721
60,0.801068090787717,0.7787804413836826,0.005011145539137469,0.7729966503478485
61,0.801068090787717,0.7790725977637933,0.005007952480159772,0.7731958762886598
62,0.801068090787717,0.7796448470845135,0.005191615118509387,0.7737941707505804
63,0.801068090787717,0.7800653844872505,0.005109178525808082,0.7741935483870968
64,0.801068090787717,0.7805237529166115,0.005009530456014281,0.7745933384972888
65,0.801068090787717,0.7813091712502325,0.005233555687352868,0.7751937984496123
