generation,best,avg,std,worst
0,0.7009345794392523,0.6774358145557562,0.008082250615427423,0.654221912072575
1,0.7237984944991314,0.689670751730227,0.009159443701155455,0.6783646888567293
2,0.7458233890214797,0.7081244196303956,0.011755900402897238,0.693032711143966
3,0.7634364820846906,0.7283834923386122,0.010539733745380421,0.7131989349562572
4,0.7752739301219764,0.7410421079703217,0.009362041071866797,0.7284382284382285
5,0.7866582756450597,0.7508721757683824,0.009099503595878643,0.7396449704142012
6,0.7866582756450597,0.7587032050335519,0.009020921844553565,0.7477567298105683
7,0.79499682001272,0.7650623655178387,0.008748528934301336,0.7543753771876887
8,0.79499682001272,0.7692789138376335,0.008465314129694639,0.758495145631068
9,0.80042689434365,0.774602748578285,0.008318650328242846,0.7635919364691509
10,0.8036862408915559,0.7775261639322576,0.00783813563060907,0.7676560900716479
11,0.8087125296527927,0.7808926113379678,0.007488719668630511,0.771128932757557
12,0.8087125296527927,0.7837449588057058,0.007243665467820124,0.7743134420813546
13,0.8193139611098973,0.7862674528807614,0.0072896133253057965,0.777041027766266
14,0.8193139611098973,0.7886933314400634,0.007365474446251815,0.7789779808890736
15,0.8193139611098973,0.7908042283985699,0.006848774547791977,0.7823909868558314
16,0.8193139611098973,0.792303320479068,0.006943136918516177,0.7843547375026145
17,0.8193139611098973,0.7943947839322791,0.007023521998067766,0.7866582756450597
18,0.8207485226526592,0.7957394072303606,0.007106932153263491,0.7878151260504203
19,0.8207485226526592,0.7972833131160678,0.006987714044972061,0.7889753839680201
20,0.8207485226526592,0.7988183129632521,0.007131790170034551,0.7906388361796332
21,0.8207485226526592,0.7999891822501732,0.006857766775036319,0.791974656810982
22,0.8214676889375685,0.8012329776077006,0.006940731354075423,0.7929794882639035
23,0.8223684210526316,0.8021046088062745,0.006860538341874638,0.7938187976291279
24,0.8223684210526316,0.8034500747168408,0.0069170237809720375,0.79482831708351
25,0.8309328606248615,0.8044190840804799,0.006753264380097263,0.7956715467854869
26,0.8357477156229107,0.8056682862026878,0.006860032245440503,0.7975329646958741
27,0.8357477156229107,0.806596521846378,0.00667723348618561,0.7987220447284344
28,0.8357477156229107,0.8080657687118847,0.006673555410573063,0.799744081893794
29,0.8357477156229107,0.8089304180528508,0.006523968375018635,0.8011108737449263
30,0.8357477156229107,0.80957985267856,0.0063507833303605155,0.8017960230917255
31,0.8357477156229107,0.81035552913073,0.006458211406340208,0.802654109589041
32,0.8357477156229107,0.8112593888730021,0.006478070285892173,0.8035140347118063
33,0.8357477156229107,0.8114156976532481,0.0063734045439859,0.8038585209003215
34,0.8357477156229107,0.8118887559994908,0.006295494814773846,0.8043758043758044
35,0.8357477156229107,0.8122360479548744,0.006065883001192781,0.8047210300429184
36,0.8357477156229107,0.8127389822650605,0.0060960120233253265,0.8054123711340206
37,0.8357477156229107,0.8132107820051202,0.00600453060221405,0.8059316569954867
38,0.8357477156229107,0.8135259901069156,0.006028443033191994,0.8062782197376908
39,0.8357477156229107,0.8141806049780103,0.005927697094439565,0.8071459319845028
40,0.8425073017299483,0.8147684121197062,0.006095401266671674,0.8074935400516796
41,0.8425073017299483,0.8153387367306272,0.006036790819114579,0.8083638715240353
42,0.8425073017299483,0.8159457160484965,0.005938947441152986,0.8090614886731392
43,0.8425073017299483,0.8163681949499596,0.005798337335162295,0.8097603109479594
44,0.8425073017299483,0.8165850918513518,0.00567427983697094,0.8101101749837978
45,0.8425073017299483,0.8173674713516468,0.0058198261715273055,0.8106355382619974
46,0.8425073017299483,0.8179790668624267,0.005829078022316607,0.8111615833874108
47,0.8425073017299483,0.8181909917234982,0.005734813764713742,0.8115126595974896
48,0.8425073017299483,0.8186717229821607,0.005560301578782348,0.8122157244964262
49,0.8425073017299483,0.8192492486198077,0.005552773804886636,0.812743823146944
50,0.8425073017299483,0.8195955925907499,0.005343226244285324,0.8132726089785296
51,0.8425073017299483,0.8199638494469005,0.00527474324265315,0.8136255152961597
52,0.8425073017299483,0.820489040504752,0.005311931090312988,0.8141554494138081
53,0.8425073017299483,0.8207850973095648,0.005152278791921468,0.8146860742993699
54,0.8425073017299483,0.8208688971191301,0.005101176982437903,0.8148631029986962
55,0.8425073017299483,0.8211289390460468,0.00505501572747885,0.8152173913043479
56,0.8425073017299483,0.8214066332479533,0.0049668285687235894,0.8157494017837721
57,0.8425073017299483,0.8215960602785398,0.004931887289006479,0.8159268929503917
58,0.8425073017299483,0.8217824906172899,0.0048641652596537605,0.8162821070962124
59,0.8425073017299483,0.8218946175532396,0.0048269823978096755,0.8162821070962124
60,0.8425073017299483,0.822166364304119,0.00479832520626042,0.8166376306620209
61,0.8425073017299483,0.8227007572588321,0.004997629326532321,0.81681550860379
62,0.8425073017299483,0.8228238964017222,0.004955647941749678,0.8169934640522876
63,0.8425073017299483,0.8232628780867796,0.004961581095134829,0.8175277959450621
64,0.8425073017299483,0.8234229195507303,0.004967877543276685,0.8177060619276058
65,0.8425073017299483,0.8237118116250156,0.0049281343762172265,0.8180628272251309
66,0.8501473588755384,0.8242043786415071,0.00524491681734106,0.8182413266419376
67,0.8501473588755384,0.8243311576196056,0.005170266803886424,0.8185985592665357
68,0.8501473588755384,0.8246166908610347,0.005174889671664708,0.8187772925764192
69,0.8501473588755384,0.825078964202973,0.005147101394481925,0.8191349934469201
70,0.8501473588755384,0.8253315995458576,0.005093975174544415,0.8193139611098973
71,0.8501473588755384,0.8254109136983577,0.005044134157902368,0.819672131147541
72,0.8501473588755384,0.8255742614284668,0.0050290411129373,0.8200306144762738
73,0.8501473588755384,0.825878332620482,0.004915214250331545,0.8203894115073288
74,0.8501473588755384,0.8261745515783196,0.004886181517862254,0.8205689277899344
75,0.8501473588755384,0.8263662347034235,0.0048541608724735836,0.8207485226526592
76,0.8501473588755384,0.8265041410016082,0.004810996791746678,0.8209281961471103
77,0.8501473588755384,0.8266750536932961,0.004860026020877467,0.8209281961471103
78,0.8501473588755384,0.8269353949100622,0.004912277006659515,0.8212877792378449
79,0.8501473588755384,0.8270530418070156,0.0048365550280195695,0.8214676889375685
80,0.8501473588755384,0.8271780725194625,0.004843194255035872,0.8214676889375685
81,0.8501473588755384,0.8273462048545522,0.0048644243933254755,0.8216476774758984
82,0.8501473588755384,0.8275818333789422,0.004795557889453448,0.821827744904668
83,0.8501473588755384,0.8277913666616271,0.00474860114492182,0.8220078912757562
84,0.8501473588755384,0.8278713187241664,0.0047089906485308,0.8221881166410875
85,0.8501473588755384,0.8281296061904917,0.004755505128250626,0.8221881166410875
86,0.8501473588755384,0.8284205131606969,0.004679057389997523,0.822729267222466
87,0.8501473588755384,0.8288050761724864,0.00477071229266534,0.8229098090849243
88,0.8501473588755384,0.8291224548405909,0.00496373836849216,0.823271130625686
89,0.8501473588755384,0.8295085293733194,0.0051957314815259574,0.8234519104084321
90,0.8501473588755384,0.8297368981467111,0.005260236913834342,0.8236327696024599
91,0.8501473588755384,0.8298249111555116,0.00525127484741534,0.8236327696024599
92,0.8501473588755384,0.8302812745244512,0.005239034692644711,0.8241758241758241
93,0.8501473588755384,0.8303159805099551,0.005221435602272224,0.8241758241758241
94,0.8501473588755384,0.8304915929589509,0.005223500761695641,0.8245382585751979
95,0.8501473588755384,0.8305591174253126,0.005181291658998039,0.8245382585751979
96,0.8501473588755384,0.8308424072160127,0.005175804610959877,0.8249010118785746
97,0.8501473588755384,0.8311904148337041,0.0052484327225458035,0.8250825082508251
98,0.8501473588755384,0.8314374027540985,0.005253948431430969,0.8252640845070423
99,0.8501473588755384,0.8316788740366531,0.005249056781043927,0.825809293107245
100,0.8501473588755384,0.8318147122897726,0.005195588038551386,0.8259911894273129
101,0.8501473588755384,0.8319547521621183,0.005179249898783739,0.8259911894273129
102,0.8501473588755384,0.8321911542763492,0.005187486015831258,0.8261731658955717
103,0.8501473588755384,0.8322991820115823,0.005111604117170956,0.8267195767195766
104,0.8501473588755384,0.83248192758349,0.005249311422824172,0.8267195767195766
105,0.8501473588755384,0.8325914886368608,0.005216909541331125,0.8267195767195766
