generation,best,avg,std,worst
0,0.7763975155279502,0.6749754730708988,0.03189611760579631,0.6024096385542169
1,0.8741258741258742,0.7486133236188002,0.03539635420830069,0.7002801120448179
2,0.9727626459143969,0.8122296249588437,0.03391379596502757,0.7668711656441718
3,1.0869565217391304,0.8857024208712315,0.04289224624644416,0.8305647840531561
4,1.3440860215053765,0.98600663722276,0.06617221371753464,0.9157509157509157
5,1.4792899408284024,1.127925401573968,0.0903952175522132,1.016260162601626
6,1.644736842105263,1.252800362740368,0.10409635420884383,1.1363636363636362
7,2.032520325203252,1.3688291583538927,0.12734531137894867,1.2376237623762376
8,2.032520325203252,1.4875818917838226,0.1382436615531151,1.3368983957219251
9,2.032520325203252,1.578952074736145,0.1291276854204276,1.4204545454545454
10,2.1739130434782608,1.635115526974693,0.12806833421930264,1.4970059880239521
11,2.577319587628866,1.7079191812237782,0.14448113047297567,1.5527950310559004
12,2.577319587628866,1.7825787673994566,0.14759752156018652,1.6129032258064515
13,2.577319587628866,1.844899426912475,0.15087820990252415,1.6778523489932886
14,2.577319587628866,1.8876311950751938,0.14999997745068233,1.7241379310344827
15,2.577319587628866,1.943817409964248,0.16352496754838397,1.7730496453900708
16,2.6595744680851063,1.9950983431442915,0.1671733151498331,1.8115942028985508
17,2.688172043010753,2.043287884556297,0.17976137367053083,1.8518518518518519
18,2.688172043010753,2.0696086754874323,0.17317288805591521,1.8796992481203008
19,2.688172043010753,2.1146787208008013,0.17213716685947508,1.9230769230769231
20,2.688172043010753,2.145692733438389,0.17475489859428292,1.953125
21,2.7472527472527473,2.195724866392236,0.1788296942562912,1.984126984126984
22,2.7472527472527473,2.2166450156132775,0.17559667065312343,2.0161290322580645
23,2.7472527472527473,2.236353177420917,0.16707580006878353,2.032520325203252
24,2.8089887640449436,2.259568225972858,0.16392928620140299,2.066115702479339
25,2.8089887640449436,2.2794752752408547,0.15975117170675834,2.0833333333333335
26,2.8089887640449436,2.3038472354742097,0.1570933071329284,2.100840336134454
27,2.9069767441860463,2.3379249494772263,0.15924794688732233,2.136752136752137
28,2.9069767441860463,2.35610443701403,0.15313189457645207,2.155172413793103
29,2.9069767441860463,2.3707657266356916,0.1516138719542178,2.1739130434782608
30,2.9069767441860463,2.3820898728757487,0.14902062258380117,2.1929824561403506
31,2.9069767441860463,2.3940143676712897,0.1437483114031356,2.2123893805309733
32,2.9069767441860463,2.4112090313302392,0.13874738151146726,2.232142857142857
33,3.289473684210526,2.4233024423288443,0.14716046439329666,2.232142857142857
34,3.289473684210526,2.4386357703896864,0.1439664210661622,2.2727272727272725
35,3.289473684210526,2.4538084935655475,0.14502379878893246,2.2727272727272725
36,3.289473684210526,2.468263865354863,0.14598238960406903,2.293577981651376
37,3.289473684210526,2.487750460103128,0.14778223337709792,2.314814814814815
38,3.289473684210526,2.5003859763052345,0.1471999973998095,2.314814814814815
39,3.289473684210526,2.520691416875313,0.14414440826213512,2.336448598130841
