generation,best,avg,std,worst
0,0.42470250307755436,0.4037103790417663,0.006025068848754983,0.3880764904386952
1,0.5136476426799007,0.4353297192295875,0.01870331290960203,0.4116945107398568
2,0.6307129798903108,0.4806227733504727,0.025952370544976698,0.45176778699257963
3,0.6575603557814486,0.5313366411815057,0.02900095034354486,0.49640287769784175
4,0.7045609257998638,0.5711417213916906,0.03155377847786146,0.5335051546391752
5,0.7098765432098765,0.6000753874636193,0.03256459955562939,0.5612798264642083
6,0.776444111027757,0.6223579573829892,0.032872771596265116,0.5850763143018655
7,0.776444111027757,0.6414387726760884,0.03230831808631368,0.6034985422740524
8,0.8175355450236966,0.6628543585998113,0.037366658124274296,0.6223692122669874
9,0.8428338762214984,0.6841458347717966,0.04238006298734302,0.6381011097410604
10,0.8428338762214984,0.697375888911414,0.04172274660546949,0.6529968454258676
11,0.8469721767594108,0.7121058573513827,0.04040367082501666,0.666881443298969
12,0.8469721767594108,0.7230483998326013,0.03785938336840557,0.6782437745740498
13,0.8511513157894737,0.7347949070116604,0.03868293924751979,0.69
14,0.9299191374663073,0.7440205746505224,0.040189014513640396,0.6993243243243243
15,1.0626283367556468,0.7518969779344884,0.04602610579693316,0.7069672131147541
16,1.0626283367556468,0.7599162914272475,0.04552071988256329,0.7152729785763648
17,1.0626283367556468,0.76850521141355,0.045888645412670626,0.7202505219206681
18,1.0626283367556468,0.7747057225683863,0.045212806634209415,0.7268258426966292
19,1.0626283367556468,0.778881170266811,0.04373609848850888,0.7324840764331211
20,1.0626283367556468,0.7858161016040859,0.044262675454998957,0.7382310984308131
21,1.0626283367556468,0.7918026410092,0.043292881511593724,0.7446043165467626
22,1.0626283367556468,0.7966498111636873,0.04270098580720587,0.7516339869281046
23,1.0626283367556468,0.8005169962903768,0.041597412270212596,0.7560262965668372
24,1.0626283367556468,0.8044028120621732,0.0407803768403795,0.7610294117647058
25,1.0626283367556468,0.8076619653005872,0.041079301886024995,0.7649667405764967
26,1.0626283367556468,0.8127391459735489,0.042112535417208545,0.7689450222882614
27,1.0626283367556468,0.8157203080539276,0.04171898736998148,0.7712369597615499
28,1.0626283367556468,0.8174465071476473,0.04146256399679466,0.7729648991784914
29,1.0626283367556468,0.8201291494948866,0.04124292881359266,0.7752808988764045
30,1.0626283367556468,0.8241384943761504,0.039620368621081294,0.7781954887218046
31,1.0626283367556468,0.8265308248391812,0.03939106506251002,0.781132075471698
