generation,best,avg,std,worst
0,0.7467994310099574,0.6886262281513325,0.017580379873074644,0.6493506493506493
1,0.7954545454545454,0.7342364774766391,0.018207420015629684,0.708502024291498
2,0.8467741935483871,0.7797055557058215,0.019755336888919624,0.7526881720430108
3,0.9114583333333333,0.8269799696937451,0.021538642468232255,0.7972665148063782
4,0.9467989179440938,0.8731246392188801,0.021119042213696374,0.8447304907481898
5,0.9803921568627452,0.9059016987391462,0.020833035519744518,0.8816120906801007
6,1.0174418604651163,0.9388437077752094,0.02246416131625861,0.9122502172024326
7,1.0314341846758348,0.9690654062254641,0.02192331657449316,0.9400179051029544
8,1.05,0.989701768130775,0.01834502657713928,0.9659613615455381
9,1.0552763819095479,1.0039885347207815,0.016992899312038127,0.9813084112149533
10,1.0903426791277258,1.016208981134814,0.01684730558656081,0.9971509971509972
11,1.0903426791277258,1.025892392284618,0.017930623482666018,1.0057471264367817
12,1.1134676564156947,1.0370853381411131,0.019872028480558086,1.0154738878143132
13,1.1462882096069869,1.0479105828906174,0.020693682135944556,1.0263929618768328
14,1.1462882096069869,1.0565823791541613,0.021032020981363943,1.0334645669291338
15,1.1462882096069869,1.066826225683885,0.021516232890704083,1.0416666666666665
16,1.1462882096069869,1.0781946873186279,0.02122972514551095,1.0510510510510511
17,1.167964404894327,1.086236440025496,0.02075369887900696,1.0638297872340425
18,1.167964404894327,1.0918841081551682,0.020258201203275008,1.0681586978636826
19,1.167964404894327,1.0993042991634474,0.02001493235903549,1.0769230769230769
20,1.167964404894327,1.104013639942871,0.01977007891527996,1.0824742268041236
21,1.167964404894327,1.1094781733618027,0.019701902717693464,1.0858324715615306
22,1.174496644295302,1.1145564627241407,0.019383298389622754,1.0914760914760915
23,1.216685979142526,1.11851233908701,0.019436159741160735,1.094890510948905
24,1.216685979142526,1.123133184547951,0.01855551354489311,1.099476439790576
25,1.216685979142526,1.1279419034745868,0.019291951889648083,1.1052631578947367
26,1.216685979142526,1.1317845742895096,0.019434205717787433,1.1087645195353748
27,1.216685979142526,1.1365769764549785,0.019632811175355553,1.1146496815286624
28,1.2352941176470587,1.1407208303136975,0.020169476167530263,1.1182108626198084
29,1.2352941176470587,1.1445019477595217,0.01898235316692549,1.1229946524064172
30,1.2352941176470587,1.1494435135893024,0.019819130124796528,1.1278195488721805
31,1.2352941176470587,1.1526105284724222,0.019882177059895506,1.130247578040904
